fare_amount,passenger_count,pickup_year,pickup_month,pickup_day_of_month,pickup_hour,pickup_minute,pickup_second,Trip_distance_KM
10.1,2.0,2011.0,7.0,15.0,21.0,20.0,7.0,0.49769684946595044
16.0,2.0,2013.0,1.0,25.0,20.0,40.0,0.0,0.6774470203657842
8.9,1.0,2009.0,6.0,27.0,21.0,39.0,0.0,0.19364183095510945
16.5,6.0,2012.0,9.0,16.0,3.0,44.0,0.0,0.6963117259706271
8.1,1.0,2009.0,11.0,12.0,18.0,36.0,41.0,0.22219566303128832
14.5,1.0,2011.0,1.0,13.0,10.0,26.0,43.0,0.790241384988374
6.1,3.0,2011.0,6.0,17.0,18.0,56.0,50.0,0.21641311692138807
14.5,1.0,2012.0,3.0,14.0,3.0,47.0,29.0,0.407098680959955
9.5,2.0,2015.0,6.0,27.0,0.0,21.0,16.0,0.2547949504923368
10.9,1.0,2010.0,10.0,14.0,7.0,50.0,59.0,0.5093421145611854
7.3,1.0,2011.0,11.0,9.0,16.0,54.0,57.0,0.24189250138445834
9.5,6.0,2013.0,6.0,26.0,11.0,9.0,0.0,0.3081561592717238
19.5,1.0,2014.0,11.0,1.0,23.0,56.0,0.0,0.849635386378813
7.7,1.0,2009.0,7.0,10.0,21.0,9.0,0.0,0.34951927219402906
5.3,1.0,2009.0,11.0,20.0,19.0,43.0,20.0,0.2208348837237523
4.1,4.0,2010.0,1.0,8.0,15.0,14.0,34.0,0.16256428249650565
12.9,3.0,2010.0,9.0,15.0,12.0,14.0,0.0,0.8166314075082243
10.0,1.0,2013.0,2.0,10.0,0.0,54.0,0.0,0.2952041536490803
4.5,1.0,2009.0,6.0,18.0,7.0,47.0,15.0,0.13005661229397128
8.5,1.0,2014.0,2.0,18.0,7.0,50.0,40.0,0.18180805772817238
14.1,1.0,2009.0,8.0,20.0,14.0,2.0,59.0,0.3229969929872102
7.7,1.0,2010.0,4.0,7.0,17.0,26.0,0.0,0.16976430874870765
6.9,1.0,2010.0,5.0,13.0,13.0,5.0,14.0,0.16681569760268247
8.9,1.0,2012.0,2.0,23.0,18.0,2.0,0.0,0.26437056726576424
11.0,1.0,2014.0,1.0,23.0,23.0,25.0,24.0,0.43538368177843273
9.0,1.0,2015.0,3.0,12.0,9.0,29.0,55.0,0.19375156687852446
4.5,2.0,2015.0,5.0,24.0,17.0,43.0,38.0,0.08400337889324626
7.3,1.0,2012.0,5.0,3.0,7.0,39.0,7.0,0.39546892094389363
6.5,3.0,2012.0,11.0,2.0,12.0,45.0,35.0,0.21004881660139638
6.5,1.0,2013.0,3.0,13.0,23.0,38.0,29.0,0.1769331233813042
8.5,2.0,2010.0,4.0,24.0,23.0,14.0,9.0,0.34458587908440025
6.9,1.0,2011.0,7.0,13.0,19.0,21.0,0.0,0.2552313387864437
4.9,1.0,2010.0,9.0,22.0,8.0,53.0,47.0,0.1414281441323254
4.5,1.0,2012.0,10.0,16.0,19.0,52.0,0.0,0.1179282586007297
4.1,1.0,2010.0,8.0,13.0,6.0,52.0,12.0,0.17531652392284786
8.5,5.0,2013.0,1.0,1.0,19.0,45.0,0.0,0.1762777179835652
14.1,2.0,2009.0,12.0,28.0,23.0,4.0,50.0,0.71663003681306
6.9,1.0,2011.0,12.0,12.0,18.0,33.0,0.0,0.23605509274243563
7.5,2.0,2013.0,2.0,3.0,2.0,19.0,53.0,0.24289154709210478
52.0,6.0,2013.0,5.0,22.0,20.0,15.0,0.0,0.002360707454669526
10.1,3.0,2012.0,5.0,25.0,8.0,29.0,0.0,0.3554672781355295
6.5,1.0,2014.0,12.0,23.0,8.0,15.0,51.0,0.17321853650679217
4.0,1.0,2015.0,2.0,2.0,12.0,52.0,45.0,0.0819946461225772
11.0,1.0,2013.0,2.0,10.0,11.0,39.0,0.0,0.29775044649946897
7.0,1.0,2014.0,3.0,14.0,16.0,11.0,53.0,0.21056108231047632
6.1,2.0,2009.0,11.0,6.0,18.0,35.0,0.0,0.1684456645424003
12.5,2.0,2012.0,1.0,20.0,11.0,46.0,0.0,0.6192416634286686
6.0,1.0,2013.0,12.0,21.0,19.0,5.0,42.0,0.24674766280349753
11.5,1.0,2015.0,4.0,28.0,21.0,58.0,44.0,0.5634180517085492
6.5,1.0,2013.0,9.0,11.0,9.0,33.0,46.0,0.11025387785874735
7.0,1.0,2013.0,12.0,17.0,22.0,47.0,0.0,0.210295818535195
4.1,2.0,2009.0,11.0,26.0,15.0,36.0,0.0,0.10561960859770883
18.0,1.0,2013.0,10.0,4.0,18.0,41.0,0.0,0.67129603477346
6.9,5.0,2009.0,11.0,27.0,23.0,32.0,0.0,0.24795898011992834
4.9,1.0,2010.0,1.0,14.0,13.0,1.0,0.0,0.18023757461915596
3.0,1.0,2013.0,3.0,3.0,21.0,45.0,49.0,0.017699360084088754
4.1,1.0,2010.0,11.0,14.0,10.0,49.0,54.0,0.13122738127864003
6.5,6.0,2013.0,7.0,31.0,22.0,40.0,0.0,0.25929285087957976
7.7,1.0,2009.0,12.0,9.0,15.0,21.0,0.0,0.2221956105920183
6.9,1.0,2012.0,3.0,16.0,4.0,2.0,4.0,0.2837413686237714
9.0,1.0,2012.0,10.0,3.0,17.0,18.0,16.0,0.3103104522404593
8.5,1.0,2013.0,1.0,19.0,11.0,18.0,0.0,0.3600843483990822
11.0,6.0,2015.0,6.0,17.0,19.0,6.0,9.0,0.41225160900185065
4.5,1.0,2011.0,10.0,15.0,17.0,57.0,16.0,0.0755247772849634
8.0,2.0,2014.0,2.0,24.0,19.0,54.0,0.0,0.19858251951686384
10.0,1.0,2015.0,3.0,23.0,19.0,22.0,16.0,0.34472812887438786
13.0,1.0,2015.0,5.0,14.0,18.0,10.0,4.0,0.1079852682531473
9.3,4.0,2009.0,4.0,28.0,14.0,28.0,0.0,0.30195667710595286
6.5,1.0,2012.0,2.0,22.0,19.0,37.0,29.0,0.22220858755199271
6.0,1.0,2012.0,9.0,9.0,17.0,55.0,0.0,0.17784344514119166
17.5,2.0,2013.0,2.0,27.0,13.0,41.0,40.0,0.5907808700024348
13.5,1.0,2013.0,12.0,1.0,4.0,30.0,0.0,0.5930051261447716
10.9,4.0,2009.0,1.0,17.0,12.0,53.0,0.0,0.6571997211181846
18.5,1.0,2014.0,9.0,20.0,8.0,39.0,0.0,0.6836965437151113
8.5,1.0,2012.0,11.0,10.0,0.0,39.0,0.0,0.3117620856274608
7.5,1.0,2015.0,1.0,17.0,22.0,38.0,51.0,0.2961577292607297
4.1,1.0,2011.0,5.0,5.0,6.0,59.0,9.0,0.13130274450598128
4.9,2.0,2011.0,9.0,21.0,15.0,40.0,51.0,0.2384233448151871
9.3,1.0,2011.0,10.0,28.0,14.0,37.0,0.0,0.26111171326713967
9.0,1.0,2014.0,10.0,2.0,14.0,10.0,0.0,0.182088746158265
24.0,1.0,2012.0,11.0,16.0,8.0,44.0,0.0,0.5768635036547255
4.1,2.0,2009.0,4.0,24.0,16.0,2.0,59.0,0.048897328384513966
12.5,5.0,2011.0,6.0,15.0,11.0,5.0,0.0,0.2628963905293646
7.7,2.0,2011.0,7.0,25.0,17.0,48.0,0.0,0.31492909076617215
4.0,1.0,2013.0,9.0,7.0,20.0,17.0,4.0,0.0867971639367103
4.9,1.0,2009.0,3.0,10.0,8.0,9.0,6.0,0.16104470851401706
7.7,2.0,2010.0,10.0,21.0,21.0,12.0,0.0,0.27504268903686085
4.9,2.0,2011.0,4.0,13.0,20.0,13.0,24.0,0.20064859618601533
4.9,1.0,2010.0,7.0,28.0,2.0,44.0,20.0,0.1592764636338381
10.0,3.0,2012.0,10.0,24.0,1.0,7.0,54.0,0.47697934227714656
13.0,1.0,2014.0,1.0,4.0,13.0,35.0,11.0,0.3136008383730665
6.5,5.0,2009.0,2.0,14.0,3.0,25.0,0.0,0.2529945274401681
4.5,1.0,2010.0,12.0,6.0,14.0,20.0,0.0,0.10742169845426852
3.7,1.0,2011.0,5.0,2.0,14.0,43.0,0.0,0.04537975613560265
6.1,1.0,2011.0,5.0,23.0,12.0,41.0,0.0,0.11037480420959042
6.5,1.0,2011.0,6.0,1.0,18.0,26.0,3.0,0.16732525001788576
7.7,1.0,2010.0,4.0,30.0,22.0,37.0,0.0,0.20746771404880557
10.5,1.0,2013.0,2.0,13.0,14.0,5.0,31.0,0.33084084152267973
6.0,1.0,2014.0,11.0,12.0,11.0,0.0,0.0,0.16668498411990912
8.5,1.0,2010.0,2.0,24.0,14.0,54.0,0.0,0.31612808496260925
6.1,1.0,2011.0,3.0,26.0,13.0,37.0,10.0,0.2544725355876566
8.5,1.0,2012.0,11.0,21.0,12.0,7.0,0.0,0.182738889053777
8.5,5.0,2012.0,7.0,19.0,6.0,1.0,0.0,0.6058969596489928
12.9,1.0,2009.0,10.0,3.0,23.0,58.0,25.0,0.7532747746963142
2.9,1.0,2010.0,12.0,22.0,19.0,42.0,12.0,0.0597168306457024
14.0,5.0,2013.0,9.0,9.0,21.0,20.0,0.0,0.39138547874027857
7.5,1.0,2013.0,11.0,29.0,7.0,23.0,58.0,0.2317498351974393
9.0,1.0,2014.0,9.0,30.0,12.0,15.0,17.0,0.27945710463741674
5.3,1.0,2011.0,8.0,2.0,7.0,28.0,0.0,0.15489768062911502
6.9,1.0,2012.0,8.0,12.0,21.0,54.0,35.0,0.28338967566657697
11.5,1.0,2012.0,12.0,19.0,8.0,45.0,0.0,0.11173865184719411
7.3,1.0,2009.0,12.0,2.0,14.0,51.0,0.0,0.28776871588735914
13.5,1.0,2012.0,10.0,9.0,20.0,40.0,0.0,0.5906611212395607
3.7,1.0,2010.0,1.0,22.0,7.0,35.0,0.0,0.19560497402052
8.1,1.0,2011.0,4.0,20.0,16.0,26.0,53.0,0.3573171167741437
12.5,1.0,2011.0,4.0,27.0,11.0,18.0,16.0,0.42955551261692665
8.9,1.0,2012.0,5.0,23.0,10.0,51.0,0.0,0.2637094879086066
11.3,5.0,2011.0,3.0,12.0,12.0,39.0,0.0,0.5134436845012352
8.1,1.0,2010.0,9.0,16.0,17.0,13.0,57.0,0.3409236366201138
6.9,1.0,2011.0,12.0,24.0,18.0,46.0,0.0,0.3462205228554357
9.5,1.0,2014.0,1.0,4.0,19.0,13.0,0.0,0.3603805832159654
5.7,1.0,2010.0,11.0,18.0,13.0,25.0,0.0,0.10658957418565457
10.9,1.0,2009.0,2.0,26.0,15.0,36.0,0.0,0.507614893538601
6.1,1.0,2010.0,7.0,23.0,2.0,10.0,0.0,0.09725727158726408
6.9,5.0,2011.0,4.0,29.0,20.0,2.0,0.0,0.17767074944813438
17.0,1.0,2012.0,12.0,29.0,5.0,4.0,0.0,0.8151728741740761
11.0,1.0,2014.0,1.0,21.0,0.0,16.0,22.0,0.4457652071190408
7.0,1.0,2014.0,8.0,2.0,21.0,1.0,58.0,0.3081005929756398
7.3,1.0,2009.0,6.0,23.0,9.0,14.0,42.0,0.14655103073877448
7.3,1.0,2012.0,1.0,3.0,22.0,42.0,56.0,0.0
9.5,1.0,2014.0,2.0,20.0,0.0,20.0,56.0,0.4179750691362241
5.0,1.0,2015.0,1.0,13.0,19.0,23.0,48.0,0.10017162925500414
9.7,1.0,2009.0,11.0,12.0,10.0,56.0,44.0,0.2669571596870437
16.9,1.0,2010.0,1.0,30.0,22.0,3.0,12.0,0.8181831202795777
5.5,1.0,2014.0,1.0,23.0,18.0,40.0,0.0,0.1455505900357544
4.5,1.0,2011.0,5.0,5.0,19.0,34.0,1.0,0.1153154329307911
8.0,1.0,2013.0,8.0,4.0,11.0,36.0,36.0,0.3178209437155107
13.0,3.0,2015.0,6.0,2.0,9.0,36.0,56.0,0.27940029546569733
5.3,1.0,2009.0,2.0,11.0,8.0,33.0,28.0,0.15154386208416157
4.5,1.0,2009.0,9.0,1.0,17.0,32.0,0.0,0.10953753972275461
8.9,1.0,2011.0,9.0,26.0,8.0,35.0,0.0,0.2372163675031887
8.0,4.0,2012.0,11.0,24.0,21.0,22.0,58.0,0.29254502078595573
8.0,1.0,2013.0,12.0,4.0,7.0,51.0,41.0,0.1765146927152611
6.0,1.0,2014.0,12.0,31.0,7.0,32.0,54.0,0.16740618561281337
6.1,2.0,2009.0,6.0,28.0,23.0,28.0,0.0,0.17319015449052194
4.1,1.0,2010.0,1.0,4.0,9.0,12.0,1.0,0.11582544115472393
13.7,2.0,2011.0,9.0,24.0,21.0,48.0,21.0,0.5703268281239796
6.1,1.0,2012.0,7.0,12.0,13.0,2.0,15.0,0.0
7.0,1.0,2013.0,4.0,23.0,7.0,45.0,0.0,0.17417403791307173
11.5,1.0,2014.0,7.0,15.0,13.0,15.0,46.0,0.1953595311478857
18.5,1.0,2011.0,6.0,23.0,17.0,26.0,0.0,0.428299228683901
7.0,1.0,2013.0,1.0,4.0,20.0,47.0,0.0,0.2422775962566651
8.0,1.0,2014.0,3.0,14.0,11.0,39.0,54.0,0.08750136019368417
2.9,1.0,2010.0,1.0,22.0,9.0,1.0,31.0,0.06897362025962873
5.3,1.0,2011.0,12.0,26.0,21.0,12.0,24.0,0.16032910118014082
7.7,1.0,2010.0,9.0,25.0,16.0,5.0,0.0,0.32146486881593966
8.0,3.0,2013.0,6.0,23.0,20.0,23.0,30.0,0.16109242335032142
5.7,1.0,2010.0,5.0,28.0,0.0,36.0,7.0,0.21513878761418584
4.5,1.0,2009.0,7.0,25.0,10.0,58.0,59.0,0.15721048079725217
12.5,2.0,2010.0,7.0,31.0,2.0,26.0,0.0,0.8350562091216605
6.5,1.0,2010.0,12.0,19.0,18.0,27.0,0.0,0.18403263251350566
11.0,2.0,2014.0,5.0,25.0,18.0,45.0,27.0,0.4658060490174889
12.9,1.0,2011.0,6.0,12.0,12.0,31.0,25.0,0.1253532243497287
7.7,2.0,2009.0,4.0,10.0,5.0,20.0,0.0,0.29324517984484183
5.3,1.0,2011.0,6.0,19.0,14.0,28.0,0.0,0.1661304866132202
10.9,1.0,2011.0,7.0,21.0,3.0,37.0,0.0,0.004196780549001411
8.5,1.0,2012.0,7.0,26.0,16.0,18.0,58.0,0.188823794468077
8.5,1.0,2013.0,1.0,18.0,13.0,33.0,19.0,0.2810259610463443
8.0,1.0,2013.0,5.0,12.0,13.0,20.0,0.0,0.27579873355043316
5.0,1.0,2013.0,8.0,15.0,18.0,52.0,49.0,0.11005234334582298
6.0,1.0,2013.0,10.0,25.0,21.0,26.0,55.0,0.20640207369053762
6.1,1.0,2011.0,1.0,4.0,7.0,14.0,41.0,0.20649466599394514
4.9,2.0,2009.0,2.0,27.0,18.0,4.0,0.0,0.12095547134867692
3.7,1.0,2010.0,6.0,14.0,18.0,21.0,3.0,0.08850495038661187
6.1,1.0,2011.0,9.0,13.0,22.0,50.0,28.0,0.2749587821781813
9.5,2.0,2013.0,11.0,11.0,23.0,45.0,0.0,0.36417197790962125
8.0,1.0,2015.0,6.0,12.0,11.0,25.0,47.0,0.14590824480338854
8.1,1.0,2009.0,9.0,19.0,10.0,36.0,0.0,0.13443602995709902
6.1,1.0,2009.0,10.0,27.0,9.0,9.0,25.0,0.16882685407962425
7.7,2.0,2010.0,6.0,7.0,19.0,29.0,0.0,0.3284878966500716
4.1,5.0,2010.0,6.0,22.0,10.0,58.0,0.0,0.11912179472879547
6.5,1.0,2014.0,6.0,7.0,13.0,29.0,15.0,0.18559738774347312
5.5,1.0,2014.0,9.0,21.0,22.0,35.0,13.0,0.11227179054325759
10.0,1.0,2015.0,1.0,16.0,11.0,10.0,11.0,0.3463462561653316
7.0,1.0,2015.0,3.0,11.0,12.0,50.0,14.0,0.15061853689246382
6.9,1.0,2012.0,3.0,17.0,22.0,15.0,34.0,0.18950565193043872
8.1,1.0,2010.0,7.0,23.0,23.0,23.0,33.0,0.2631352780832967
4.9,5.0,2010.0,8.0,24.0,13.0,15.0,0.0,0.17154880890957924
9.5,1.0,2012.0,11.0,7.0,13.0,17.0,4.0,0.3281587763634511
27.5,5.0,2014.0,5.0,15.0,18.0,19.0,0.0,0.0002840283628788488
12.9,1.0,2011.0,2.0,28.0,20.0,10.0,0.0,0.5176725414020582
5.3,2.0,2010.0,4.0,11.0,15.0,36.0,14.0,0.17205705580650588
5.7,1.0,2010.0,11.0,11.0,12.0,25.0,36.0,0.15309354863529853
10.0,1.0,2015.0,4.0,28.0,15.0,41.0,41.0,0.13336404180590913
6.9,1.0,2012.0,5.0,18.0,20.0,27.0,3.0,0.17722429939662218
10.5,1.0,2013.0,5.0,30.0,21.0,35.0,0.0,0.4021367285670808
8.5,1.0,2014.0,12.0,24.0,13.0,20.0,0.0,0.1538855778011723
6.1,1.0,2010.0,1.0,10.0,16.0,22.0,20.0,0.2882636306935012
6.9,1.0,2010.0,11.0,18.0,9.0,11.0,59.0,0.10424563981424247
21.0,2.0,2013.0,7.0,21.0,2.0,18.0,59.0,0.9856704534041302
16.5,1.0,2013.0,11.0,22.0,10.0,9.0,15.0,0.18437695906394788
19.5,1.0,2013.0,12.0,17.0,22.0,10.0,31.0,0.7737755589833201
26.5,1.0,2014.0,4.0,21.0,10.0,14.0,0.0,0.7608565370818126
20.0,1.0,2015.0,1.0,23.0,21.0,14.0,30.0,0.6757471764244508
12.9,1.0,2011.0,7.0,7.0,6.0,35.0,0.0,0.6201055568004925
16.5,1.0,2014.0,10.0,2.0,20.0,47.0,0.0,0.8201829285192324
6.5,1.0,2015.0,3.0,22.0,5.0,2.0,35.0,0.28464284882975893
7.0,1.0,2009.0,3.0,16.0,23.0,8.0,17.0,0.23018864794273158
8.5,2.0,2011.0,7.0,7.0,14.0,35.0,0.0,0.1420179044084803
5.3,1.0,2009.0,5.0,15.0,17.0,33.0,16.0,0.22382283335655176
6.1,1.0,2010.0,10.0,13.0,7.0,50.0,0.0,0.15235185312735175
6.9,2.0,2011.0,2.0,9.0,9.0,59.0,0.0,0.18965667750081663
16.0,4.0,2013.0,1.0,15.0,21.0,6.0,0.0,0.6676120843303649
30.5,1.0,2014.0,9.0,27.0,15.0,51.0,51.0,0.7129341400354501
9.0,1.0,2015.0,2.0,26.0,17.0,14.0,35.0,0.2591653555038236
7.3,1.0,2011.0,2.0,3.0,17.0,5.0,5.0,0.24749318241263232
9.5,2.0,2012.0,10.0,27.0,1.0,56.0,0.0,0.45738395211051225
19.5,1.0,2013.0,1.0,19.0,14.0,28.0,34.0,0.9630011508271477
23.0,3.0,2014.0,10.0,29.0,10.0,40.0,0.0,0.8310786408495685
6.9,1.0,2009.0,3.0,24.0,20.0,22.0,0.0,0.28998688556950647
4.5,1.0,2010.0,4.0,13.0,22.0,8.0,0.0,0.18700414792639217
6.9,1.0,2010.0,4.0,17.0,19.0,50.0,55.0,0.22625738615394794
6.9,1.0,2012.0,4.0,11.0,7.0,24.0,0.0,0.3023689099971396
13.5,4.0,2013.0,3.0,8.0,23.0,31.0,0.0,0.5108664027971265
4.0,1.0,2014.0,5.0,7.0,11.0,15.0,47.0,0.07275674905380942
7.7,2.0,2011.0,5.0,21.0,18.0,49.0,0.0,0.17570741566356932
7.0,1.0,2012.0,12.0,19.0,22.0,24.0,0.0,0.2141636048312756
11.5,6.0,2014.0,8.0,29.0,5.0,1.0,0.0,0.6089111587247487
4.5,3.0,2009.0,9.0,15.0,17.0,12.0,0.0,0.035661861856892345
12.5,3.0,2012.0,7.0,23.0,5.0,1.0,0.0,0.0
12.5,1.0,2013.0,4.0,11.0,22.0,0.0,0.0,0.5139620981259244
5.5,1.0,2015.0,1.0,17.0,23.0,13.0,41.0,0.1559297222983741
9.7,1.0,2009.0,6.0,18.0,5.0,31.0,0.0,0.6407848226409701
6.1,2.0,2009.0,8.0,12.0,21.0,25.0,0.0,0.3407953254157964
4.5,1.0,2010.0,4.0,7.0,17.0,26.0,49.0,0.1528828608892495
4.9,1.0,2010.0,4.0,17.0,17.0,34.0,0.0,0.13774074132907516
14.9,1.0,2009.0,12.0,7.0,12.0,13.0,0.0,0.3117434090456886
6.1,1.0,2010.0,11.0,10.0,19.0,43.0,28.0,0.13781388041116938
5.5,1.0,2013.0,10.0,6.0,9.0,6.0,0.0,0.11938648606686861
5.3,1.0,2009.0,12.0,17.0,15.0,45.0,25.0,0.1401679212808417
4.1,1.0,2009.0,7.0,23.0,13.0,57.0,9.0,0.06913231049698032
11.3,1.0,2010.0,9.0,10.0,22.0,6.0,0.0,0.5730033053353493
7.7,3.0,2010.0,11.0,10.0,7.0,45.0,0.0,0.19246678680885254
8.9,1.0,2012.0,6.0,15.0,6.0,17.0,27.0,0.3787200020849372
8.1,1.0,2012.0,7.0,30.0,8.0,2.0,11.0,0.3354971463871195
8.0,1.0,2014.0,10.0,21.0,15.0,16.0,47.0,0.12779226772566504
4.9,1.0,2010.0,1.0,21.0,9.0,13.0,33.0,0.05912432487292299
9.0,1.0,2014.0,10.0,18.0,22.0,7.0,0.0,0.1406879577855578
6.1,1.0,2009.0,4.0,23.0,16.0,44.0,0.0,0.19156774519040917
10.1,1.0,2009.0,5.0,8.0,0.0,6.0,8.0,0.4316479078355835
4.9,1.0,2010.0,1.0,6.0,11.0,59.0,0.0,0.13987706739250116
5.7,1.0,2010.0,12.0,17.0,14.0,41.0,0.0,0.1450477783473386
8.1,1.0,2011.0,3.0,20.0,19.0,57.0,45.0,0.37207825637075875
8.0,2.0,2013.0,11.0,30.0,18.0,4.0,0.0,0.2443331538762632
18.5,3.0,2013.0,4.0,24.0,1.0,31.0,0.0,0.8348789279320501
5.5,1.0,2013.0,7.0,25.0,20.0,38.0,30.0,0.15659646535452873
9.5,1.0,2013.0,8.0,16.0,10.0,49.0,54.0,0.1888765208051378
8.5,1.0,2011.0,9.0,22.0,22.0,40.0,51.0,0.40042942294415956
6.9,1.0,2012.0,6.0,4.0,7.0,58.0,30.0,0.31222154578903233
3.3,1.0,2010.0,1.0,27.0,9.0,22.0,0.0,0.06753086871316627
10.9,1.0,2012.0,6.0,25.0,13.0,28.0,54.0,0.48101195412333303
4.5,3.0,2013.0,6.0,4.0,18.0,58.0,0.0,0.39803373639625467
16.0,6.0,2013.0,9.0,26.0,12.0,6.0,0.0,0.21230874046900927
5.0,5.0,2013.0,12.0,27.0,14.0,10.0,0.0,0.14151258954382384
6.5,1.0,2015.0,3.0,27.0,8.0,58.0,4.0,0.12591429151121472
8.5,1.0,2009.0,10.0,21.0,23.0,4.0,30.0,0.30119021232223603
6.5,1.0,2010.0,12.0,22.0,14.0,15.0,7.0,0.07020032109124756
9.7,1.0,2012.0,1.0,28.0,3.0,49.0,5.0,0.459641998284561
19.0,1.0,2014.0,10.0,19.0,0.0,7.0,0.0,0.46980164780438793
7.7,1.0,2010.0,4.0,7.0,23.0,15.0,59.0,0.2912869181790936
8.9,1.0,2011.0,7.0,30.0,20.0,13.0,20.0,0.2914460712406657
14.9,1.0,2011.0,9.0,24.0,2.0,45.0,8.0,0.6019899235315651
10.1,1.0,2011.0,12.0,7.0,1.0,0.0,19.0,0.44114322680966284
17.3,1.0,2009.0,3.0,30.0,6.0,8.0,0.0,0.6464662684790483
4.5,2.0,2010.0,1.0,22.0,15.0,12.0,0.0,0.11270982579747697
5.7,1.0,2011.0,4.0,27.0,11.0,46.0,26.0,0.2609771219983696
4.9,1.0,2012.0,2.0,8.0,18.0,38.0,0.0,0.1505881737001148
21.5,1.0,2012.0,12.0,1.0,16.0,1.0,0.0,0.7529621868628253
14.1,1.0,2011.0,3.0,20.0,0.0,19.0,17.0,0.9650880371028578
4.5,2.0,2011.0,4.0,24.0,13.0,50.0,0.0,0.1841419898180044
6.1,5.0,2012.0,2.0,22.0,9.0,43.0,0.0,0.16459164388003972
8.5,6.0,2013.0,10.0,12.0,15.0,2.0,0.0,0.16889779830916712
4.9,1.0,2010.0,8.0,30.0,13.0,0.0,26.0,0.0882732501308396
7.3,1.0,2012.0,2.0,28.0,13.0,30.0,0.0,0.059011362686707196
6.9,1.0,2009.0,3.0,5.0,14.0,18.0,55.0,0.26901223811906166
4.9,6.0,2012.0,4.0,11.0,23.0,49.0,0.0,0.1367396046856342
6.0,1.0,2013.0,9.0,2.0,14.0,47.0,0.0,0.2322414798210565
9.5,5.0,2013.0,11.0,10.0,1.0,31.0,0.0,0.3523116113161548
6.9,2.0,2010.0,1.0,24.0,20.0,39.0,0.0,0.40800857043950467
12.5,6.0,2014.0,1.0,12.0,7.0,19.0,0.0,0.5055986070205565
21.0,1.0,2014.0,6.0,3.0,14.0,39.0,17.0,0.8626212778963221
9.5,1.0,2014.0,12.0,18.0,22.0,31.0,15.0,0.267796264642692
10.5,1.0,2011.0,2.0,10.0,14.0,40.0,31.0,0.5378203835090799
5.7,1.0,2009.0,3.0,31.0,11.0,12.0,0.0,0.16432959440281406
24.5,1.0,2012.0,3.0,24.0,0.0,1.0,0.0,0.9340272432276324
8.1,2.0,2012.0,8.0,6.0,22.0,0.0,45.0,0.41370531770470176
12.0,1.0,2014.0,1.0,21.0,9.0,36.0,0.0,0.18404264273784326
6.9,1.0,2009.0,7.0,10.0,10.0,40.0,30.0,0.3053822824851491
3.7,1.0,2009.0,11.0,2.0,16.0,55.0,0.0,0.1189277992291558
5.3,1.0,2009.0,12.0,3.0,9.0,9.0,43.0,0.18322005783940704
6.1,1.0,2012.0,4.0,6.0,4.0,50.0,45.0,0.25817591914181065
6.0,2.0,2014.0,2.0,12.0,22.0,37.0,27.0,0.23105439051326462
13.0,1.0,2015.0,4.0,15.0,9.0,46.0,41.0,0.1875830578820533
7.5,3.0,2015.0,5.0,23.0,22.0,57.0,32.0,0.2828924021733835
4.1,1.0,2009.0,1.0,9.0,12.0,27.0,9.0,0.06277206709701
4.5,1.0,2009.0,5.0,2.0,10.0,51.0,29.0,0.09377413766099482
16.5,1.0,2012.0,3.0,6.0,16.0,23.0,28.0,0.7045307763322161
11.5,1.0,2015.0,6.0,8.0,14.0,50.0,57.0,0.39170151546931337
4.1,1.0,2011.0,4.0,24.0,19.0,58.0,37.0,0.13181005710848973
19.3,4.0,2011.0,10.0,5.0,9.0,12.0,0.0,0.9853914186733113
19.0,1.0,2014.0,9.0,25.0,13.0,56.0,0.0,0.6513856539284476
4.5,1.0,2014.0,9.0,27.0,19.0,10.0,0.0,0.03254399549289116
6.0,1.0,2015.0,1.0,19.0,18.0,29.0,22.0,0.14503432062726812
4.9,1.0,2011.0,4.0,4.0,14.0,49.0,0.0,0.12046298693852252
3.7,1.0,2009.0,9.0,26.0,9.0,36.0,42.0,0.06884099402714008
10.1,2.0,2011.0,8.0,5.0,20.0,1.0,20.0,0.5149000966554901
19.5,1.0,2015.0,2.0,14.0,12.0,10.0,28.0,0.7538086433245335
5.7,1.0,2010.0,10.0,7.0,20.0,15.0,0.0,0.15702498890389177
5.3,1.0,2010.0,10.0,7.0,20.0,15.0,0.0,0.133562433013323
7.3,2.0,2011.0,4.0,6.0,8.0,48.0,0.0,0.06690238692093008
14.1,1.0,2012.0,1.0,19.0,10.0,46.0,0.0,0.44938586012627163
14.0,6.0,2014.0,3.0,11.0,21.0,11.0,0.0,0.5337108420049318
18.5,3.0,2010.0,7.0,5.0,18.0,23.0,0.0,0.7561537785458619
11.0,1.0,2015.0,4.0,22.0,7.0,34.0,59.0,0.24427621849877088
7.0,1.0,2012.0,10.0,16.0,19.0,1.0,53.0,0.2046622021438492
13.0,1.0,2013.0,11.0,25.0,8.0,59.0,0.0,0.17122911253928605
3.7,1.0,2011.0,2.0,23.0,13.0,56.0,7.0,0.09739444089469487
5.3,1.0,2012.0,7.0,31.0,0.0,9.0,32.0,0.2286749272350003
10.0,1.0,2014.0,5.0,1.0,7.0,28.0,0.0,0.24278234979960484
6.0,1.0,2014.0,9.0,13.0,10.0,58.0,0.0,0.13518864687766893
5.3,2.0,2009.0,9.0,9.0,7.0,25.0,0.0,0.18940042836135765
6.0,1.0,2014.0,9.0,22.0,23.0,10.0,46.0,0.14833918496426365
